number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
108,0.8771428465843201,2025-09-04 11:14:39.789326,2025-09-04 11:57:21.033000,0 days 00:42:41.243674,20,uniform,5,nz,2.0359583426281013e-07,0.0010412922578688947,6526,944,old,0.4282630743136784,tanh,0.012807917594909669,COMPLETE,0.012807917594909669
109,0.8902999877929687,2025-09-04 11:57:21.033447,2025-09-04 12:39:54.286917,0 days 00:42:33.253470,20,uniform,7,nz,4.047896227910148e-07,0.008891876537552221,1765,1008,old,0.4955510870865205,tanh,0.012167000770568847,COMPLETE,0.012167000770568847
110,0.8940142750740051,2025-09-04 12:39:54.287356,2025-09-04 12:48:28.924081,0 days 00:08:34.636725,100,uniform,7,nz,2.9701959258021735e-07,0.06658819022080381,3102,896,old,0.5301511180021604,tanh,0.007767915725708008,COMPLETE,0.007767915725708008
111,0.8901571273803711,2025-09-04 12:48:28.924529,2025-09-04 13:28:10.562084,0 days 00:39:41.637555,20,uniform,5,zero,,0.05342031172900611,7869,656,Glorot,,logistic,0.001531696319580078,COMPLETE,0.001531696319580078
112,0.8982714176177978,2025-09-04 13:28:10.562513,2025-09-04 14:07:55.591980,0 days 00:39:45.029467,20,uniform,5,zero,,0.03113900886410747,6306,880,old,0.544299761417685,tanh,0.00676720142364502,COMPLETE,0.00676720142364502
113,0.8964428544044495,2025-09-04 14:07:55.592730,2025-09-04 14:50:28.676918,0 days 00:42:33.084188,20,normal,7,nz,1.0975532466517782e-08,0.012078656295455539,9741,928,old,0.49345082281346836,tanh,0.008213233947753907,COMPLETE,0.008213233947753907
114,0.8943714261054992,2025-09-04 14:50:28.677355,2025-09-04 15:32:52.026650,0 days 00:42:23.349295,20,uniform,7,nz,4.825473324059133e-07,0.006138001076494178,6169,928,old,0.5531436522853517,tanh,0.010864853858947754,COMPLETE,0.010864853858947754
115,0.8972142696380615,2025-09-04 15:32:52.027086,2025-09-04 16:12:39.696975,0 days 00:39:47.669889,20,uniform,7,zero,,0.06283161575011982,2226,736,old,0.5744294923521824,tanh,0.006408023834228516,COMPLETE,0.006408023834228516
116,0.8935285687446595,2025-09-04 16:12:39.697418,2025-09-04 16:52:19.904828,0 days 00:39:40.207410,20,uniform,7,zero,,0.07061297328808497,469,608,old,0.5076113511662308,tanh,0.010227584838867187,COMPLETE,0.010227584838867187
117,0.10000000149011612,2025-09-04 16:52:19.905267,2025-09-04 17:32:04.389351,0 days 00:39:44.484084,20,uniform,7,zero,,0.7980871534172024,1956,736,old,0.5259406593185839,tanh,,COMPLETE,
118,0.7710857033729553,2025-09-04 17:32:04.389823,2025-09-04 17:40:38.055751,0 days 00:08:33.665928,100,uniform,7,nz,1.0725228709750742e-07,0.00020717306018777529,9646,1024,old,0.6501790825113487,logistic,0.012778663635253906,COMPLETE,0.012778663635253906
119,0.10000000149011612,2025-09-04 17:40:38.056188,2025-09-04 18:23:21.082760,0 days 00:42:43.026572,20,uniform,7,nz,5.3032125403269856e-08,0.2838363153195632,3596,1024,Glorot,,tanh,,COMPLETE,
120,0.899057126045227,2025-09-04 18:23:21.083492,2025-09-04 19:03:16.205377,0 days 00:39:55.121885,20,uniform,5,zero,,0.01428816924411863,5322,944,old,0.2407186471215353,tanh,0.009919881820678711,COMPLETE,0.009919881820678711
121,0.8996142745018005,2025-09-04 19:03:16.206058,2025-09-04 19:45:28.153368,0 days 00:42:11.947310,20,uniform,8,nz,1.0638414039959217e-06,0.014838091248390594,7953,1008,old,0.2607477452857123,tanh,0.00921781063079834,COMPLETE,0.00921781063079834
122,0.8977999925613404,2025-09-04 19:45:28.154151,2025-09-04 20:24:58.513895,0 days 00:39:30.359744,20,uniform,5,zero,,0.11991737865715964,7850,816,old,0.212410758879184,tanh,0.001854109764099121,COMPLETE,0.001854109764099121
123,0.10000000149011612,2025-09-04 20:24:58.514337,2025-09-04 21:07:12.583241,0 days 00:42:14.068904,20,uniform,8,nz,1.2043079211584435e-06,0.555386431447997,7000,1024,old,0.2690370368615447,tanh,,COMPLETE,
124,0.8988285541534424,2025-09-04 21:07:12.583690,2025-09-04 21:47:01.905344,0 days 00:39:49.321654,20,uniform,5,zero,,0.009327831142426943,7501,1024,old,0.23658202721454588,tanh,0.010404825210571289,COMPLETE,0.010404825210571289
125,0.8338856935501099,2025-09-04 21:47:01.906259,2025-09-04 22:26:31.617748,0 days 00:39:29.711489,20,uniform,5,zero,,0.0006585232302164995,2851,688,old,0.24450284610430778,logistic,0.01262209415435791,COMPLETE,0.01262209415435791
126,0.8967999815940857,2025-09-04 22:26:31.618180,2025-09-04 23:06:27.850062,0 days 00:39:56.231882,20,uniform,5,zero,,0.005804365413115253,7814,752,old,0.22443820654389432,tanh,0.010579419136047364,COMPLETE,0.010579419136047364
127,0.8996428489685059,2025-09-04 23:06:27.850501,2025-09-04 23:46:37.807810,0 days 00:40:09.957309,20,uniform,5,zero,,0.012001442253022476,7267,1008,old,0.22423659931931328,tanh,0.0099409818649292,COMPLETE,0.0099409818649292
